x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:AC50:NA:Growth,Tilapia nilotica:LC50:4:Mortality,13,9.6333424839976,-12.9276729656506,4.63060767991698,33.4120739911797,0.643154785860758,9.63335777979501,-57.9797650664579,77.246480626048,-12.9276928687311,-102.245843068639,76.3904573311765,13,0.356,-0.857,0.029,0.17,0.579,11
Caenorhabditis elegans:AC50:NA:Growth,Oreochromis mossambicus:LC50:3:Mortality,15,0.765401476341551,-0.300887438155322,9.38397785067217,0.992098799457986,0.240035497518349,0.765412567399358,-1.82010395711283,3.35092909191155,-0.300896274075009,-3.0793862181263,2.47759366997628,15,0.218,0.135,0.054,0.232,0.405,13
Caenorhabditis elegans:AC50:NA:Growth,Poecilia reticulata:EC50:4:Mortality/Growth,6,2.40788048541252,-3.018016046413,0.939239927136843,1.06414137259744,0.61749378870796,2.40790011101731,-1.18767775433534,6.00347797636997,-3.01805009141381,-10.1180695135009,4.08196933067324,6,0.775,-0.186,0.236,0.486,0.328,4
Caenorhabditis elegans:AC50:NA:Growth,Americamysis bahia:NOEC:28:Mortality/Growth,24,8.2893268603375,-15.7388957642721,15.8128609378848,45.9317092745502,0.757487438237487,8.28931118309279,-4.90818927281746,21.486811639003,-15.7388714182668,-39.2726780309807,7.79493519444704,24,0.682,-3.925,0.071,0.266,0.209,22
Caenorhabditis elegans:AC50:NA:Growth,Salvelinus namaycush:EC50:4:Mortality/Growth,12,11.8873535363912,-18.0257068398073,5.81100700505391,68.9133006311337,0.527352115188926,11.8873581190099,-234.133365946565,257.908082184585,-18.0257135150361,-361.159953318241,325.108526288168,12,0.184,-0.977,0.011,0.103,0.75,10
Caenorhabditis elegans:AC50:NA:Growth,Pteronarcella badia:EC50:4:Mortality/Growth,5,5.06256725667539,-7.30310978957427,0.0119543531235697,0.0636678978525479,0.996568870812992,5.06255548935228,1.89120083364327,8.23391014506129,-7.30309584765967,-10.7857168900392,-3.82047480528014,5,4.841,-7.04,0.954,0.977,0.004,3
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:NOEC:4:Mortality/Growth,74,-8.60857561606028,11.9170180800086,41.9419515908498,42.5697059267318,0.494255009749128,-8.60858179074587,-26.8911432102475,9.67397962875573,11.9170272891701,-16.6122086862623,40.4462632646026,74,-0.218,-0.596,0.017,-0.129,0.272,72
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:4:Mortality/Growth,13,-67.5494063924453,92.4999068106797,9.44900422984835,3317.27085807139,0.396781073375945,-67.5493654923898,-1026.56284995711,891.464118972326,92.4998506047714,-1244.61421328244,1429.61391449198,13,-0.019,-0.301,0,-0.013,0.967,11
Caenorhabditis elegans:AC50:NA:Growth,Anabaena flos-aquae:NOEC:5:Mortality/Growth,39,17.0591076474964,-26.133786943977,20.3986505370378,152.735237823936,0.575241355848402,17.0591056541381,-1103.98365192169,1138.10186322997,-26.1337839746774,-1776.11802220661,1723.85045425726,39,0.157,-0.956,0.007,0.082,0.62,37
Caenorhabditis elegans:AC50:NA:Growth,Skeletonema costatum:NOEC:4:Mortality/Growth,43,10.8688492393774,-18.232030986416,22.5629788843814,62.5109343807521,0.491028335779845,10.8688646024507,-107.349021683428,129.086750888329,-18.2320550993716,-210.512765887453,174.04865568871,43,0.173,-1.445,0.01,0.102,0.514,41
Caenorhabditis elegans:AC50:NA:Growth,Navicula pelliculosa:NOEC:4:Mortality/Growth,38,6.4294326861807,-11.0472779299585,18.9723477313182,21.1379936272862,0.51517912647975,6.42942722316978,-6.49929152682519,19.3581459731648,-11.047269479283,-32.3688743111456,10.2743353525796,38,0.307,-1.577,0.032,0.18,0.281,36
Caenorhabditis elegans:AC50:NA:Growth,Menidia beryllina:EC50:4:Mortality/Growth,5,2.35444465965836,-2.18710200782487,0.0751031817615181,0.0982861769378221,0.990779283240536,2.35444886981003,1.90594577499312,2.80295196462695,-2.18710695482687,-2.68780278023424,-1.6864111294195,5,2.285,-2.105,0.965,0.982,0.003,3
Caenorhabditis elegans:AC50:NA:Growth,Penaeus aztecus:EC50:2:Mortality/Growth,34,5.79736072899574,-8.72577463803411,15.6914052463384,15.9726466509809,0.700194793571554,5.79734741079811,-0.214323232566774,11.809018054163,-8.72575772515502,-16.7349877500986,-0.71652770021139,34,0.689,-2.239,0.097,0.312,0.072,32
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:NOEL:4:Population,49,1.50009054675239,-2.54686654121343,65.488778356339,4.3440065221147,0.278471101910193,1.50009808601492,-7.0174519461791,10.0176481182089,-2.5468750521421,-13.5349840118826,8.44123390759842,49,0.288,-1.178,0.067,0.259,0.073,47
Caenorhabditis elegans:AC50:NA:Growth,Moina macrocopa:LC50:2:Mortality,8,-2.21873685824489,0.555520210745115,7.85438620806981,5.81498819821087,0.0899108781527196,-2.21873540764364,-18.1537404482448,13.7162696329575,0.555519257592068,-16.2361142558344,17.3471527710185,8,-0.072,-0.855,0.005,-0.067,0.874,6
Caenorhabditis elegans:AC50:NA:Growth,Anopheles albimanus:LC50:2:Mortality,9,-0.144323145469452,-1.14729400377903,4.6080376244174,0.522668802769894,0.443394528463476,-0.144305753422242,-2.24389024048084,1.95527873363635,-1.14730872853465,-3.80528659200244,1.51066913493315,9,-0.088,-1.195,0.019,-0.139,0.722,7
Caenorhabditis elegans:AC50:NA:Growth,Lamellidens marginalis:LC50:4:Mortality,5,-17.682809427358,17.5052792840418,2.11591857637733,132.745008059294,0.622638591900138,-17.682808320254,-64.6012158713303,29.2355992308222,17.5052781188249,-29.6574032772704,64.6679595149202,5,-0.184,-0.912,0.008,-0.089,0.886,3
Caenorhabditis elegans:AC50:NA:Growth,Acheilognathus moriokae:LC50:2:Mortality,7,-1.16411102980158,1.55816693271016,0.9170767711265,0.308551067846196,0.264294721934186,-1.16411776625116,-6.81935618372022,4.49112065121791,1.55817416718925,-5.3976859992428,8.5140343336213,7,-0.272,0.6,0.068,-0.261,0.571,5
Caenorhabditis elegans:AC50:NA:Growth,Poecilia reticulata:EC50:4:Mortality,5,-0.41076922656245,0.831367407880016,0.993590722979393,0.232248126891577,0.788956073233466,-0.410773417017533,-3.15409834331225,2.33255150927718,0.831371529715679,-3.48965960762844,5.1524026670598,5,-0.355,0.777,0.449,-0.67,0.216,3
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:30:Growth,17,2.31605584329531,-3.79536278164559,2.44848648774125,0.916614633772047,0.856337458158518,2.31606243270083,1.23141707673781,3.40070778866386,-3.79537155615272,-5.32430417850431,-2.26643893380112,17,1.51,-2.722,0.593,0.77,0,15
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:30:Mortality,15,10.2174734032569,-15.1728218884061,3.9559285097428,27.7961372388356,0.687560762014927,10.2174869246566,-50.9003341230041,71.3353079723173,-15.1728410392274,-106.276793438525,75.9311113600703,15,0.41,-1.282,0.033,0.181,0.52,13
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:NOEC:14:Reproduction,10,-7.78231766579074,7.64587386464235,8.51576773044648,52.4268712076335,0.572255695040876,-7.78231722825819,-50.7120642841591,35.1474298276427,7.64587340009266,-44.4354976270832,59.7272444272685,10,-0.324,-0.273,0.03,-0.174,0.631,8
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:NOEC:7:Mortality,10,8.82010657351982,-9.72702509190887,5.06865061455524,39.9380675584496,0.879905881528825,8.82009898664548,-14.2185740511939,31.8587720244848,-9.72701736119074,-38.9203260752258,19.4662913528443,10,1.383,-2.149,0.147,0.383,0.275,8
Caenorhabditis elegans:AC50:NA:Growth,Poecilia sp:LC50:2:Mortality,7,0.276241173748677,-0.374072073781705,1.07713185769368,0.16561813043553,0.350702396379028,0.276239380058603,-2.04494247317913,2.59742123329634,-0.374069859705632,-3.29297279995084,2.54483308053958,7,0.138,-0.204,0.036,0.189,0.685,5
Caenorhabditis elegans:AC50:NA:Growth,Leiostomus xanthurus:LC50:4:Mortality,9,9.28266649168349,-7.69725802053955,2.30209039718734,22.2964865641687,0.750931976231224,9.28265400051216,-0.620513706279066,19.1858217073034,-7.69724944038684,-16.0123265158296,0.617827635055893,9,0.601,-1.734,0.055,0.235,0.542,7
Caenorhabditis elegans:AC50:NA:Growth,Acartia tonsa:LC50:4:Mortality,7,1.77431028697372,-2.65233420532967,1.60262755805687,0.94971182386005,0.741340217421342,1.77430522972347,-8.71257396579268,12.2611844252396,-2.65233054759426,-13.213780788788,7.90911969359952,7,1.029,-2.114,0.472,0.687,0.088,5
Caenorhabditis elegans:AC50:NA:Growth,Anopheles freeborni:LC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,5,0.861552722333057,-3.03778348051089,0.0766839613668507,0.0267208805163367,0.971465602228365,0.861562895805205,0.695136185390404,1.02798960622001,-3.03779233129894,-3.27259292834221,-2.80299173425566,5,0.84,-3.019,0.943,0.971,0.006,3
Caenorhabditis elegans:AC50:NA:Growth,Chironomus riparius:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,12,2.93524938913994,-3.5695756774939,11.6107528521618,9.30378235073133,0.57819886710212,2.9352584758806,-0.707108337495786,6.57762528925699,-3.56958479961952,-9.2156320727361,2.07646247349706,12,0.651,-1.277,0.158,0.397,0.201,10
Caenorhabditis elegans:AC50:NA:Growth,Lepomis cyanellus:LC50:3:Mortality,5,1.58851247036448,-2.24245868169004,0.761507408880114,0.536614756421033,0.867828884815688,1.58852666859074,0.145921182097196,3.03113215508427,-2.24247588653087,-4.96384198874321,0.478890215681473,5,1.252,-1.835,0.713,0.844,0.072,3
Caenorhabditis elegans:AC50:NA:Growth,Lepomis cyanellus:LC50:2:Mortality,10,1.73625344254778,-2.70946117384289,4.15227306392233,1.66696158574571,0.460406533465527,1.73625582388938,-2.54434410113583,6.0168557489146,-2.70946445567086,-9.63117044138697,4.21224153004524,10,0.518,-1.03,0.168,0.409,0.24,8
Caenorhabditis elegans:AC50:NA:Growth,Cloeon dipterum:LC50:4:Mortality,5,3.83173918608039,-5.0232622139426,1.12849089499525,3.53944966806852,0.839641257376344,3.83175309375238,-19.9398255787419,27.6033317662466,-5.02327462658085,-32.8947306061233,22.8481813529616,5,1.534,-2.973,0.363,0.603,0.282,3
Caenorhabditis elegans:AC50:NA:Growth,Asellus aquaticus:LC50:2:Mortality,7,10.988027800469,-16.2304806180404,1.24853115222783,21.7131615597942,0.893418211515002,10.988009725854,-51.5890342441232,73.5650536958311,-16.2304549290815,-106.085959465818,73.6250496076548,7,1.33,-2.504,0.114,0.338,0.459,5
Caenorhabditis elegans:AC50:NA:Growth,Erpobdella octoculata:LC50:2:Mortality,5,6.96199439586285,-8.70074421985722,0.917079871739946,9.0734719594027,0.85798496958295,6.9619922113757,-97.5737441509462,111.497728573698,-8.7007413234706,-134.086617153138,116.685134506197,5,1.367,-1.282,0.181,0.425,0.475,3
Caenorhabditis elegans:AC50:NA:Growth,Cyprinodon variegatus:NOEC:28:Mortality/Growth,10,6.35724663228824,-11.3615553985981,2.38633391310016,9.88290280709478,0.872488322347012,6.35724541044128,-5.08368323162861,17.7981740525112,-11.3615535298932,-30.169713610577,7.44660655079068,10,1.579,-4.054,0.231,0.481,0.16,8
Caenorhabditis elegans:AC50:NA:Growth,Palaemonetes kadiakensis:EC50:4:Mortality/Growth,10,-59.8589803954692,30.136593894669,8.98273003594251,3219.4980570276,0.612519828197847,-59.8589800800091,-714.265172104946,594.547211944927,30.1365937308493,-259.680509225799,319.953696687498,10,-0.053,-0.921,0.001,-0.026,0.943,8
Caenorhabditis elegans:AC50:NA:Growth,Chironomus riparius:EC50:1:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,9,-0.234837740833526,-1.68069031244951,2.69652730108144,0.316137494469998,0.638179895662024,-0.234838321486401,-1.56256717208368,1.09289052911088,-1.68068981140757,-3.37209370152463,0.0107140787094921,9,-0.181,-1.727,0.12,-0.346,0.361,7
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:EC50:2:Mortality,47,4.18808871093477,-5.6091521194939,29.8214110432631,11.7636501428848,0.697592011409115,4.18809790006991,1.0715315061472,7.30466429399263,-5.60916389769851,-10.3627884724006,-0.855539322996445,47,0.835,-1.311,0.162,0.403,0.005,45
Caenorhabditis elegans:AC50:NA:Growth,Ischnura verticalis:LC50:4:Mortality,5,-1.32859917030295,-1.25706853960334,1.95010929177732,1.07847898677316,0.114879013573723,-1.32859850918946,-9.14725668213915,6.49005966376024,-1.25706897740266,-6.61603481918584,4.10189686438052,5,-0.114,-2.061,0.012,-0.11,0.86,3
Caenorhabditis elegans:AC50:NA:Growth,Lepidocephalichthys thermalis:LC50:4:Mortality,9,1.94944147159649,-2.49634856353638,3.13009117226987,1.6694939640502,0.567301648065339,1.94944877185175,-0.9721010659052,4.8709986096087,-2.49635674939516,-5.72615534929243,0.73344185050212,9,0.689,-1.083,0.238,0.488,0.182,7
Caenorhabditis elegans:AC50:NA:Growth,Lepidocephalichthys thermalis:LC50:2:Mortality,8,2.29406753568335,-2.7350173292673,2.94441513897074,2.30501546457937,0.58109177133354,2.2940563785556,-2.02674423937979,6.61485699649098,-2.73500380770112,-8.23263063908979,2.76262302368756,8,0.704,-0.808,0.215,0.464,0.247,6
Caenorhabditis elegans:AC50:NA:Growth,Tilapia aurea:LC50:4:Mortality,5,7.81983377405545,-5.09887661263903,0.688806915070631,8.56184243702321,0.86683050761056,7.81982945721078,-22.8721356053572,38.5117945197787,-5.09887428287646,-18.5922951739095,8.39454660815655,5,1.354,-1.609,0.161,0.401,0.504,3
Caenorhabditis elegans:AC50:NA:Growth,Leuciscus idus:EC50:2:Mortality,5,2.07272871827778,-2.50652721922686,0.522959914217933,0.553940513420796,0.888162243997093,2.07273452941396,0.104042267936743,4.04142679089118,-2.50653465723785,-5.80559194690574,0.79252263243005,5,1.554,-1.843,0.696,0.834,0.079,3
Caenorhabditis elegans:AC50:NA:Growth,Leuciscus idus:EC50:3:Mortality,5,2.04046319615944,-2.4849506614975,0.52621747210923,0.543423736788147,0.884774173741388,2.04046911724333,0.000133518340310612,4.08080471614635,-2.48495824023695,-5.88270076592489,0.91278428545098,5,1.527,-1.828,0.692,0.832,0.08,3
Caenorhabditis elegans:AC50:NA:Growth,Leuciscus idus:EC50:4:Mortality,5,2.04046319615944,-2.4849506614975,0.52621747210923,0.543423736788147,0.884774173741388,2.04046911724333,0.000133518340310612,4.08080471614635,-2.48495824023695,-5.88270076592489,0.91278428545098,5,1.527,-1.828,0.692,0.832,0.08,3
Caenorhabditis elegans:AC50:NA:Growth,Micropterus salmoides:LC50:2:Mortality,6,6.64373240327579,-8.23075856146972,1.77958855964218,13.3881947930011,0.810330583012374,6.64373431854167,-11.0493217852538,24.3367904223372,-8.23076089229097,-31.9405821192844,15.4790603347025,6,1.057,-1.432,0.142,0.377,0.461,4
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:EC50:1:Mortality,21,9.85955014838745,-10.1638224924874,19.041564153611,89.0517094892628,0.520131793033548,9.85953662476677,-215.299437709094,235.018510958627,-10.1638086638826,-253.335853377898,233.008236050133,21,0.213,-0.3,0.015,0.121,0.6,19
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:MATC:21:Reproduction: Change in male and/or female reproductive ability, fertilization and fertilization rate. Includes vegetative reproductive processes.",12,4.88612132206442,-8.59689740570362,4.26109402414712,8.83260220501951,0.668231545418415,4.88611864581455,-43.5939507054723,53.3661879971014,-8.59689313049064,-90.1086730032902,72.9148867423089,12,0.681,-1.879,0.111,0.333,0.291,10
Caenorhabditis elegans:AC50:NA:Growth,Cirrhinus mrigala:LC50:2:Mortality,6,0.60435594303681,0.0108100571678842,1.9004269651401,0.432425085612383,0.380461834265803,0.604358680465361,-2.40679047087896,3.61550783180969,0.0108074666091383,-2.60926153144167,2.63087646465995,6,0.286,0.312,0.117,0.342,0.507,4
Caenorhabditis elegans:AC50:NA:Growth,Cyprinodon variegatus:NOEC:28:Growth,5,3.55974510826689,-5.93615754747196,0.590338841163263,1.61419717055058,0.956884739897404,3.55974347543388,0.663496900528987,6.45599005033878,-5.93615536223501,-9.13816441057842,-2.7341463138916,5,2.721,-4.814,0.746,0.864,0.059,3
Caenorhabditis elegans:AC50:NA:Growth,Daphnia pulex:LC50:4:Mortality,15,-10.483049947571,14.797760550024,7.71545344550096,57.0400058897364,0.619702580152362,-10.4830322838398,-43.8516366742237,22.8855721065441,14.7977354874026,-34.4480518779032,64.0435228527084,15,-0.299,0.348,0.022,-0.148,0.599,13
Caenorhabditis elegans:AC50:NA:Growth,"Crassostrea virginica:EC50:14:Development: Change in ability to grow to a more mature life stage and in time between separate life stages, molting, ability to germinate and cell cleavage.",9,0.375774144110985,0.119284710481506,5.69736386636687,0.722429667779305,0.407720300764755,0.375761575412642,-2.39318688812537,3.14471003895065,0.119297010701994,-3.81390920881678,4.05250323022076,9,0.205,0.286,0.08,0.282,0.462,7
Caenorhabditis elegans:AC50:NA:Growth,"Mercenaria mercenaria:EC50:2:Development: Change in ability to grow to a more mature life stage and in time between separate life stages, molting, ability to germinate and cell cleavage.",11,0.5843795222162,0.278815992701128,6.9902232175937,0.852489130355763,0.463500461179555,0.584378508049934,-1.02175389020617,2.19051090630604,0.278816897987876,-1.90351745077781,2.46115124675356,11,0.329,0.507,0.172,0.415,0.205,9
Caenorhabditis elegans:AC50:NA:Growth,Gammarus lacustris:EC50:2:Mortality/Growth,8,4.56450214878703,-3.88914805177131,2.36827424522452,6.4638137475046,0.81421407491438,4.56451875222235,0.374710185335093,8.7543273191096,-3.88915774049909,-5.12119156191845,-2.65712391907973,8,1.307,-1.989,0.256,0.506,0.201,6
Caenorhabditis elegans:AC50:NA:Growth,Chlorella vulgaris:IC50:5:Population,5,3.97368046128935,-4.2554066351586,2.94464019780764,9.88818211898896,0.442299348225474,3.97367989437106,-57.7684877345476,65.7158475232897,-4.2554058025482,-115.939800184459,107.428988579363,5,0.343,1.077,0.052,0.227,0.713,3
Caenorhabditis elegans:AC50:NA:Growth,Poecilia reticulata:LC50:3:Mortality,24,3.95165786258651,-3.88066548885346,21.6930358207658,15.0184501254295,0.472836675987953,3.95167722002808,-0.12478672037654,8.02814116043271,-3.88068782310139,-9.27431860183447,1.51294295563168,24,0.385,0.234,0.061,0.247,0.244,22
Caenorhabditis elegans:AC50:NA:Growth,Danio rerio:EC50:2:Mortality,5,7.72149323044859,-7.51895584163484,0.145704130146603,1.76655935270866,0.972349763623267,7.72149701528066,-36.3940147477144,51.8370087782758,-7.5189604722332,-57.3398412483083,42.3019203038419,5,4.147,-3.146,0.529,0.728,0.163,3
Caenorhabditis elegans:AC50:NA:Growth,Labeo rohita:LC50:3:Mortality,9,7.85415183956997,-9.53850629206543,4.29263496894076,29.8994908828904,0.694092857026439,7.85413605806794,-88.5249998103282,104.233271926464,-9.53848608495843,-142.574617179813,123.497645009896,9,0.53,-0.161,0.055,0.235,0.543,7
Caenorhabditis elegans:AC50:NA:Growth,Labeo rohita:LC50:2:Mortality,12,5.60918551082956,-5.95215223781512,5.31304270976878,14.3730920079842,0.660551959681889,5.60917702377081,-4.9655705024474,16.183924549989,-5.952142295297,-19.6447471204149,7.74046252982094,12,0.6,-0.084,0.085,0.291,0.359,10
Caenorhabditis elegans:AC50:NA:Growth,Rasbora heteromorpha:LC50:4:Mortality,25,1.46955974092584,-0.671096203392712,49.7822114090226,6.29168662021092,0.256876727654223,1.46956091254538,-20.9806883076077,23.9198101326985,-0.671097334914762,-28.4591435216025,27.116948851773,25,0.264,0.493,0.058,0.24,0.248,23
Caenorhabditis elegans:AC50:NA:Growth,Ceriodaphnia dubia:EC50:2:Intoxication,35,3.67214632314311,-4.07095990844965,65.8625540653571,27.2570460395438,0.339794556693664,3.67214820903715,-48.8792015326041,56.2234979506784,-4.07096214359637,-77.0055076588398,68.8635833716471,35,0.244,-0.008,0.032,0.18,0.3,33
